query_id,doc_id
990852,8351090
990995,7283346
991032,7078175
991044,3464728
991064,2543313
991079,2261481
991111,6147199
991138,833260
991171,7282855
991207,6823563
991240,7821344
991324,6911517
991342,4196276
991364,7282338
991383,5972710
991419,7887305
991471,8337078
991590,1736584
991598,3275095
991662,6672762
991685,120973
991748,2901631
991761,420467
991762,3847934
991782,2401650
991832,3679404
991854,5037250
991894,7797464
991938,3579781
992120,8163242
992184,2187613
992191,8716126
992193,3519193
992224,2083011
992257,429040
992340,3490423
992363,8687552
992365,7193165
992367,1114444
992383,7769750
992433,8510466
992531,8057885
992535,869105
992559,4022086
992605,1426161
992652,349002
992659,7279285
992660,544525
992729,4748745
992757,8613572
992802,7279029
992839,2245335
992840,8043513
992869,1039261
992946,7278581
992949,3133667
992950,7497551
993041,288451
993107,1019118
993153,5560910
993174,2409126
993178,5884395
993234,929865
993255,7002828
993320,7904881
993492,2350526
993501,5157053
993544,7372461
993606,5978480
993627,7127512
993651,6817967
993748,4193951
993795,6354823
993821,1705992
993834,1619676
993876,6345258
993883,5266328
993987,3908068
993996,1833309
994005,7276240
994012,8269346
994070,7275953
994085,3866244
994087,469436
994112,1961275
994133,85434
994228,1748692
994311,7876793
994338,721647
994397,8131137
994449,1151105
994478,4575114
994479,3786090
994533,7274995
994582,7930006
994688,6839747
994792,2864037
994830,5666054
994867,7274572
994918,5654776
994941,5024929
994947,1587697
995029,5410539
995125,1033445
995141,2326809
995176,6586058
995212,7505953
995221,2778259
995280,2825509
995380,7273891
995443,5139438
995526,3028289
995576,6819846
995595,8743939
995598,125011
995756,7273319
995789,1695832
995805,155415
995806,459385
995825,8339770
996011,690977
996042,7945165
996054,4382574
996119,6912795
996181,1882107
996272,2709964
996317,4915976
996328,2468346
996414,3582106
996623,6351528
996634,8190502
996653,1337856
996805,5303379
996825,6728590
996835,1927592
996922,3146658
997017,3672687
997044,6062180
997086,1192190
997122,3920117
997227,7270358
997351,5952473
997449,5902241
997481,2755026
997533,2429562
997542,7477118
997648,3938443
997649,946064
997713,5255948
997744,7269446
997808,2308702
997860,7139148
997872,4374184
997878,1965733
997913,2409126
997935,3400383
998013,513644
998062,2345090
998093,4364326
998101,626473
998174,8141375
998192,2149665
998246,3332436
998247,545707
998248,3523533
998309,6296355
998381,3216736
998417,2843890
998482,5031170
998485,7268023
998493,3734655
998569,7267839
998591,7267817
998609,6062400
998641,2920168
998646,7267602
998658,5432293
998675,7313156
998680,2753791
998681,1167782
998735,3786262
998802,4550813
998834,7776303
998891,945550
998903,2409126
998905,1161632
998941,2022842
998965,803256
999028,6996649
999086,5080245
999089,7266164
999110,1851541
999192,3960749
999261,1560002
999356,865562
999385,1358962
999391,4209266
999416,6086089
999439,4821517
999469,7265345
999481,8680138
999517,1349213
999518,6298855
999550,1691160
999552,7721716
999555,371412
999567,7265116
999610,8252899
999637,7827600
999641,7957985
999685,5522822
999691,2456188
999756,3200505
999791,3009406
999836,2761485
999897,3304080
999921,2066868
999942,383322
1000000,6727655
1000004,4537048
1000006,1617127
1000017,1636049
1000030,5432210
1000083,9570
1000097,7844851
1000170,344079
1000232,6464091
1000272,7263749
1000319,6480487
1000459,5399273
1000472,3228336
1000509,7936833
1000519,5123013
1000574,1928050
1000585,6616305
1000619,2183427
1000678,4075446
1000681,5016429
1000798,4112380
1000864,2582073
1000906,6715454
1000951,4836878
1000959,1108381
1001108,4009962
1001279,4243607
1001381,8694348
1001397,7261904
1001454,7261846
1001810,3216180
1001903,6014596
1001926,5354054
1001981,3440747
1001999,6386381
1002058,7261053
1002145,5233236
1002148,991078
1002197,3277243
1002238,6229867
1002252,5458187
1002274,7260602
1002330,3777483
1002426,8196725
1002482,8627096
1002554,6798355
1002584,4108101
1002585,4950783
1002596,2723246
1002716,2206277
1002737,4970953
1002887,7805259
1002889,6838150
1002938,4544205
1002940,8120391
1002997,2272713
1003003,2021431
1003006,3552306
1003015,8228837
1003114,6040682
1003210,4377824
1003213,3584162
1003239,760976
1003277,469331
1003299,5936328
1003319,6357646
1003329,3252036
1003334,4810461
1003351,8189485
1003359,5574883
1003445,4890005
1003481,6980757
1003482,1281695
1003507,6886497
1003557,8020858
1003561,1215324
1003590,5312123
1003603,412022
1003695,2370091
1003831,436455
1003849,2782797
1003875,970279
1003880,5022249
1003884,4731395
1003973,7672919
1003997,3766334
1004167,7256225
1004191,7256143
1004199,4916815
1004228,2707499
1004233,7256070
1004240,6094980
1004243,7255969
1004254,2553768
1004322,6978398
1004493,2534531
1004921,7286475
1004940,6626251
1004949,6593613
1005113,6163554
1005131,7255023
1005163,6670930
1005191,3217292
1005475,7838681
1005476,6217738
1005500,2618252
1005520,7393986
1005586,934959
1005653,1636013
1005678,6916074
1005798,1589536
1005949,5933431
1006000,788519
1006199,4017461
1006459,3676806
1006489,8766267
1006509,7253087
1006578,7430732
1006580,2603107
1006751,7252703
1006791,7883590
1006852,7029267
1006911,3551049
1006987,6326058
1007242,7939352
1007382,983839
1007550,7601231
1007606,3094146
1007628,4113080
1007673,7971649
1007691,7251254
1007696,6011527
1007875,7558722
1007934,6914125
1007959,8546115
1007972,987148
1008208,1713843
1008515,198647
1008516,3068957
1008830,1666939
1008911,7249792
1008947,4454720
1008951,1054944
1008968,3534494
1008977,7083365
1008979,7249524
1009023,7249330
1009109,7764421
1009183,8267013
1009237,8316319
1009388,7248821
1009527,8700757
1009610,7248441
1009668,4981664
1009695,4381556
1009724,7640920
1009742,643803
1009749,4869201
1009959,904889
1009961,5346091
1009994,8170549
1010048,3429079
1010057,1405201
1010059,7512053
1010151,7247656
1010173,150993
1010277,3680814
1010287,7754267
1010524,3476984
1010527,3770016
1010537,7787767
1010607,3128207
1010615,2039586
1010670,7247034
1011003,2526658
1011018,4359959
1011021,4668675
1011044,1374243
1011120,8537669
1011140,3604677
1011166,1779254
1011328,7668640
1011381,3651764
1011382,4385966
1011512,338891
1011529,7924322
1011618,7454933
1011663,6905208
1011721,363742
1011811,847605
1011860,13973
1012026,4099320
1012328,3122876
1012329,2381144
1012464,8339344
1012547,2003442
1012780,5431686
1012865,4613311
1012866,5507189
1013114,3891855
1013229,6741420
1013267,5973537
1013304,2798847
1013367,884858
1013424,3665355
1013492,1303766
1013570,1323096
1013579,5431683
1013592,2500676
1013615,6903041
1013797,8179282
1013965,509825
1014115,3338293
1014132,6043246
1014210,3652237
1014242,7792225
1014264,5905154
1014884,4083422
1014911,6298080
1015055,1720083
1015307,4509094
1015347,7844680
1015556,435621
1015641,5628584
1015766,5796764
1016013,6612923
1016015,7239766
1016154,6187359
1016254,5345890
1016406,5544359
1016460,7239316
1016547,2436992
1016565,7239175
1016583,2986718
1016676,7238811
1016703,7935834
1016790,6496758
1016879,593868
1016915,8770032
1016943,7027737
1017204,5546629
1017276,6777382
1017348,4817713
1017476,6028072
1017498,6884071
1017524,5081103
1017529,7237572
1017537,1887938
1017605,7237410
1017692,7856844
1017706,7083195
1017734,1406668
1017773,5446671
1017775,749651
1017830,7987462
1017892,4626321
1017952,170275
1017971,7562434
1018032,7236940
1018056,1367692
1018525,5173508
1018658,2704608
1018807,3068232
1018918,5409920
1019179,868794
1019200,1117519
1019356,3442791
1019405,310789
1019414,3638646
1019433,4366853
1019470,4941050
1019602,1015930
1019705,5319724
1019724,6951611
1019787,6662817
1019830,3667087
1020198,7233495
1020244,4553556
1020376,1197370
1020710,6704264
1020724,5092594
1020907,5851116
1020915,17063
1021053,7232243
1021065,3891977
1021170,6295081
1021241,7649791
1021277,3705472
1021318,7231969
1021324,4509661
1021327,3003433
1021446,6841428
1021532,2544700
1021554,2452267
1021605,7858001
1021639,7713994
1021679,2085219
1021682,7030140
1021695,7884805
1021797,3931862
1021900,8467808
1021907,3512184
1021931,2996914
1021971,385553
1022022,7230746
1022124,3453184
1022132,2768599
1022178,4673612
1022359,3764453
1022370,7230094
1022410,291494
1022442,2598
1022577,7931311
1022620,7229779
1022621,116021
1022630,8682010
1022712,3973230
1022735,2183813
1022769,4464316
1022782,6176186
1022832,7981629
1022907,5492858
1022911,3714604
1023025,3456478
1023363,7819889
1023782,8421547
1023838,1732452
1023850,4760096
1024034,6908029
1024069,1979907
1024166,7227704
1024176,8027346
1024221,1801029
1024288,478823
1024300,7227479
1024305,4155582
1024528,5075460
1024591,4867244
1024592,1662040
1024667,4037221
1024669,2689009
1024672,7468443
1024727,4509093
1024835,7226567
1024893,4336087
1024904,1122820
1024950,7904302
1025188,1729080
1025259,6117329
1025270,5457204
1025290,2280712
1025348,2753017
1025483,4591263
1025624,7225391
1025714,615645
1025801,5782019
1025895,2445015
1025991,1889490
1026098,7833813
1026148,1194834
1026372,7818005
1026711,2337661
1026768,471444
1026775,7204606
1026799,3349522
1026991,5435686
1027178,7223169
1027209,3491900
1027373,2477105
1027650,7222759
1027669,6561913
1027785,8032878
1027812,5234420
1027817,5063574
1027865,4571033
1027919,7222345
1028098,7224319
1028131,8462245
1028538,7221661
1028555,4240714
1028598,2201363
1028608,3524269
1028652,4765782
1028670,1661725
1028711,7221258
1028742,2693391
1028753,6792566
1028755,240391
1028796,2720879
1029003,6787860
1029016,3324346
1029030,7815324
1029031,8095819
1029058,488871
1029124,3739273
1029181,586600
1029402,2215327
1029492,1749003
1029544,4246030
1029552,7907659
1029617,4500624
1029681,7724274
1029694,205479
1029772,4337489
1029791,3283485
1029908,1062985
1029909,8791445
1030176,7218058
1030215,5361132
1030230,1697916
1030271,6811319
1030324,7217871
1030378,875136
1030381,4238173
1030388,3642497
1030446,5308932
1030451,7217518
1030617,2390581
1030623,207366
1030722,3844757
1030823,8158874
1030924,5458956
1031032,4258977
1031033,4945609
1031047,1187901
1031054,3935909
1031118,4452522
1031240,4119436
1031456,7917899
1031679,6675814
1031682,1690182
1031684,545215
1031861,5306399
1031909,5636613
1031976,6675686
1031999,7854865
1032011,4191200
1032019,2053279
1032156,7794800
1032182,245414
1032198,7214524
1032281,1068304
1032341,3190691
1032758,1349360
1032822,2408380
1033007,7213201
1033092,5904195
1033205,7212849
1033250,8796493
1033296,7212633
1033398,8558980
1033443,2395646
1033580,7848597
1033652,7086400
1033703,7204602
1033718,7125821
1033725,975291
1033759,6700409
1033912,3990156
1033927,7212238
1033962,6553043
1034039,2770066
1034050,4194229
1034136,7211404
1034172,2575411
1034204,8652365
1034409,6821550
1034666,617062
1034680,2049167
1034761,103423
1034845,225021
1035006,3168486
1035078,7209822
1035228,7755704
1035247,7188164
1035321,7209410
1035367,782092
1035379,8827171
1035383,7209267
1035410,6110097
1035719,8190624
1035805,4379872
1035861,7968463
1035874,5070206
1035931,2141401
1036002,6774218
1036005,7208253
1036244,8557585
1036380,5741751
1036385,379471
1036542,4722773
1036627,175418
1036656,5565831
1036675,7735635
1036782,7206753
1036784,5788049
1036800,3141179
1036999,5161913
1037033,8373945
1037104,4829281
1037116,4004884
1037188,3859672
1037250,6294635
1037302,2480349
1037341,1609555
1037373,7170272
1037407,4300641
1037662,4385383
1037686,7948019
1037689,2012683
1037722,5521318
1037781,3453739
1037817,7140791
1037826,5070677
1037872,5849905
1037881,8587499
1038161,7204740
1038184,92440
1038527,508191
1038592,592800
1038678,3945137
1038685,3660605
1038719,7761888
1038724,4458344
1038755,2468219
1038830,6041567
1038849,2700796
1038871,6656123
1038879,200590
1039002,1370454
1039052,4841437
1039195,2700195
1039298,1825353
1039346,7150259
1039361,8820208
1039495,5985337
1039521,1500493
1039586,7721048
1039728,2779762
1039746,7523924
1040022,3694190
1040030,7202098
1040038,3607510
1040064,2493652
1040082,6777201
1040088,1095805
1040099,7201618
1040238,6547992
1040312,4261300
1040353,7974492
1040409,339586
1040461,7545237
1040507,2332635
1040532,6565255
1040684,1071261
1040694,3002502
1040703,1377501
1040793,7200385
1040848,2919424
1040959,7200217
1041043,22212
1041050,7952240
1041146,7951482
1041159,2014095
1041226,518317
1041473,858692
1041520,7119835
1041703,7531376
1041714,4512781
1041753,7836019
1041924,7938161
1041948,3015288
1041951,4051026
1042099,7315033
1042158,7198653
1042364,4112726
1042426,7198141
1042488,7920033
1042507,4730413
1042626,3797610
1042676,7893016
1042752,1020597
1042800,2910034
1042978,8385041
1043064,7197436
1043337,491635
1043413,3359710
1043545,7170079
1043568,6072735
1043587,7872003
1043658,5734698
1043702,8608496
1043815,4777136
1043914,5229620
1043955,1335996
1043969,2191319
1043995,4009044
1044041,7828625
1044244,6751559
1044249,6244496
1044755,8599354
1044809,3740238
1045071,6203070
1045072,7296579
1045135,4326489
1045203,7754574
1045208,536158
1045227,7194252
1045229,7448942
1045347,2193366
1045374,2658537
1045494,7193571
1045527,7193474
1045540,6675939
1045554,3768881
1045567,7193368
1045709,8083315
1045717,1619591
1045826,4567424
1045853,7192790
1045855,160269
1046042,6669931
1046047,1978693
1046093,7192366
1046161,8408124
1046384,8112107
1046387,4355670
1046463,6415179
1046475,4763258
1046520,5314253
1046567,4857120
1046569,1950219
1046648,1808714
1046736,5522962
1046750,6180972
1046931,3317386
1046952,3219280
1046969,4037731
1047010,654799
1047012,2144104
1047088,6870554
1047138,7190276
1047152,2191405
1047160,2297227
1047162,3413621
1047269,6314136
1047365,4640836
1047386,7189774
1047548,7140008
1047556,5292012
1047592,7927455
1047599,5158141
1047625,4056088
1047629,7445562
1047642,7189248
1047662,72161
1047700,5239899
1047702,4091876
1047708,2015819
1047738,1489994
1047794,6911852
1047833,6515909
1047843,7009060
1047854,3582672
1047913,7188499
1047917,8542834
1047987,7188335
1048185,7188028
1048281,3751158
1048282,7187824
1048303,736725
1048359,5378738
1048361,3969410
1048363,3151560
1048377,1758876
1048381,1256164
1048565,7816764
1055921,3981131
1063607,6969525
1080229,7721015
1080968,6599925
1081321,8756064
1082377,7146130
1082701,8146886
1083293,7138841
1083642,7968209
1083686,6945588
1083704,8381446
1083839,3943280
1083926,8080719
1083952,7132769
1083997,7132370
1084905,5648243
1085035,4885112
1085697,6670326
1085888,2768136
1086391,2908688
1086477,7109833
1086933,1110157
1087001,5251881
1087532,8076734
1087589,4283924
1087735,6521674
1087915,1547011
1088043,7096464
1088153,7095568
1088347,6897626
1088947,1037403
1089670,6286532
1090291,3832602
1090311,986706
1090358,6435512
1090377,8001367
1090399,3019187
1090413,384764
1090537,879803
1090550,7988403
1090558,97175
1090596,3348378
1090727,5123905
1090730,77498
1090789,3148667
1090796,7968817
1090887,4095472
1090915,5354837
1091080,7944739
1091082,1392799
1091158,3707401
1091189,489474
1091206,7933346
1091269,6728433
1091384,4907568
1091461,1188019
1091633,6321124
1091692,6900756
1091706,6981337
1091850,7879759
1091973,7870707
1092029,5761113
1092422,8046331
1092441,2471312
1092450,7181351
1092517,7823629
1094395,1732479
1097885,633737
1097939,6102651
1098806,8387983
1099077,7288774
1099105,1463706
1099495,4776015
1099726,5552327
1099746,7229202
1099803,3729425
1099823,7221128
1099831,1732815
1101531,6135726
